textBox7,textBox12,textBox1,textBox13,textBox15,textBox17,textBox5,textBox8,textBox9,textBox10,textBox11,textBox14,textBox16,textBox3,hAB_IDCaptionTextBox,lOCATIONCaptionTextBox,pHCaptionTextBox,tEMPCaptionTextBox,lATITUDECaptionTextBox,cITYCaptionTextBox,textBox4,textBox19,textBox2,textBox20,lOCATIONDataTextBox,cOUNTYDataTextBox,lATITUDEDataTextBox,tEMPDataTextBox,pHDataTextBox,hAB_IDDataTextBox,textBox18,textBox6,textBox21
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Treasure Island 101st Beach,Treasure Island,Fish Kill,Pinellas,,62421,Horseshoe Crab,06/24/2021,33536
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Cockroach Bay - Tampa Bay,Ruskin,Mortality - Fish Kill - Prior,Hillsborough,,62521,"Species Unidentified, Spotted Seatrout",06/25/2021,33542
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,At Mouth of Big Bayou,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62521,Species Unidentified,06/25/2021,33565
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Seddon Channel - Davis Island,Tampa,Mortality - Fish Kill - Prior,Hillsborough,,62521,Mangrove Snapper,06/25/2021,33568
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Clearwater Beach,Clearwater Beach,Fish Kill,Pinellas,,62521,No Species,06/25/2021,33521
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Clearwater Beach,Clearwater Beach,Fish Kill,Pinellas,,62521,Bonnett Head Shark,06/25/2021,33530
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boggy Bayou - Wall Springs,Palm Harbor,Mortality - Fish Kill - Prior,Pinellas,,62521,"Mangrove Snapper, Snook",06/25/2021,33592
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Honeymoon Island State Park,Dunedin,Mortality - Fish Kill - Prior,Pinellas,,62621,Species Unidentified,06/26/2021,33572
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Hillsborough Bay - Chapin Avenue,Tampa,Mortality - Fish Kill - Prior,Hillsborough,,62721,Species Unidentified,06/27/2021,33551
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Mira Bay Canal,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62721,"Red Drum, Catfish",06/27/2021,33552
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Apollo Beach,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62721,Species Unidentified,06/27/2021,33554
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Mira Bay Vanal,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62721,"Red Drum, Snook, Catfish, Grunt",06/27/2021,33555
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Mac Dill AFB to Weedon Island,Tampa,Mortality - Fish Kill - Prior,Hillsborough,,62721,Species Unidentified,06/27/2021,33556
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Apollo Beach - Tampa Bay,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62721,"Red Drum, Snook, Stingray, Mullet, Catfish, Grunt",06/27/2021,33557
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Colony Bay Estates - Tampa Bay,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62821,Species Unidentified,06/28/2021,33578
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Apollo Beach Canal,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62821,Mullet,06/28/2021,33579
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,EG Simmons Conservation Park,Lithia,Mortality - Fish Kill - Prior,Hillsborough,,62821,"Bonnethead Shark, Pinfish, Mangrove Snapper, Trout",06/28/2021,33580
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Near Vinoy Park - Tampa Bay,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62821,Dolphin,06/28/2021,33581
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Canal Behind Balibay Roa - Mirabay,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62821,Species Unidentified,06/28/2021,33582
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Little Bayou - Westminster shores,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62821,Species Unidentified,06/28/2021,33583
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Pine Key Old Tampa Bay,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62821,Species Unidentified,06/28/2021,33584
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,MacDill AFB - Old Tampa Bay,Tampa,Mortality - Fish Kill - Prior,Hillsborough,,62821,Species Unidentified,06/28/2021,33585
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,ICW - 18th Avenue,Indian Rocks Beach,Mortality - Fish Kill - Prior,Pinellas,,62821,"Stingray, Shark",06/28/2021,33586
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Ballast Point Pier - Hillsborough Bay,Tampa,Mortality - Fish Kill - Prior,Hillsborough,,62821,"Pinfish, Catfish, Trout",06/28/2021,33587
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Little Bayou -Tampa Bay / Waterside South Canal,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62821,Mangrove Snapper,06/28/2021,33589
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,St. Pete Pier - Tampa Bay,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62821,Species Unidentified,06/28/2021,33603
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,St Petersburg Pier - Tampa Bay,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62821,Species Unidentified,06/28/2021,33604
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Mirabay Canal,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62821,Species Unidentified,06/28/2021,33607
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,13th Street East Canal,Tierra Verde,Mortality - Fish Kill - Prior,Pinellas,,62821,Species Unidentified,06/28/2021,33609
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Picnic Island - Tampa Bay,Tampa,Mortality - Fish Kill - Prior,Hillsborough,,62821,"Red Drum, Catfish",06/28/2021,33610
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Symphony Isles Canal,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62921,"Mullet, Catfish",06/29/2021,33611
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Bunker View Drive Canal,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62921,"Species Unidentified, Mullet,, Snook, Catfish",06/29/2021,33612
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Wisteria Lane Canal,Apollo Beach,Mortality - Fish Kill - Prior,Hillsborough,,62921,"Catfish, Jack Crevalle",06/29/2021,33613
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Hillsborough Bay - Northpointe Lane,Tampa,Mortality - Fish Kill - Prior,Hillsborough,,62921,Stingray,06/29/2021,33614
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Clearwater Beach,Clearwater Beach,Mortality - Fish Kill - Prior,Pinellas,,62921,No Species,06/29/2021,33615
